index,direction_x,label,weight,max_hold_bars,direction_y,ema_distance,atr,rsi,body,volatility_5,hour,session_asia,session_europe,session_us,time
173331,sell,0,1.0,34,sell,0.00022739004015390638,0.0003092990962689592,58.55429930451394,0.0001350392288959397,0.000262642072881373,1.0,1.0,0.0,0.0,2025-07-30 01:08:00+00:00
173332,buy,0,1.0,33,buy,0.0002364327922780329,0.00029494318803747886,57.09337707219478,7.202589330857894e-05,0.00019587104967737527,1.0,1.0,0.0,0.0,2025-07-30 01:09:00+00:00
173348,sell,0,1.0,28,sell,-0.0002555177127259459,0.00032907610609813416,31.508023458724196,0.00019034073396958625,0.00017532985229601808,1.0,1.0,0.0,0.0,2025-07-30 01:25:00+00:00
173385,buy,1,1.0,23,buy,0.00015295218843829048,0.00031546057410204584,71.11275607851441,0.00036244015008081486,0.0002457321969009353,2.0,1.0,0.0,0.0,2025-07-30 02:02:00+00:00
173419,sell,1,1.0,18,sell,-6.191370983621382e-05,0.00027137429698988197,47.94247366336633,7.511985372662082e-05,0.00022756931362801237,2.0,1.0,0.0,0.0,2025-07-30 02:36:00+00:00
173436,buy,0,1.0,16,buy,2.856825803883223e-05,0.00027425378164329476,42.75857866004966,0.00015326522547260942,0.00018328360008870078,3.0,1.0,0.0,0.0,2025-07-30 02:53:00+00:00
173448,sell,0,0.5,16,sell,-0.00018901966584064023,0.0002220585412522673,44.5359595305346,0.00014428171003885633,0.00012124158265080265,3.0,1.0,0.0,0.0,2025-07-30 03:05:00+00:00
173467,buy,0,1.0,14,buy,-5.354174874854938e-05,0.00019796536832451713,47.57001543950668,0.0001292333307786718,0.00011375130290701034,3.0,1.0,0.0,0.0,2025-07-30 03:24:00+00:00
173478,sell,0,0.5,11,sell,-4.034107295806532e-06,0.0001549161105371372,54.28648115925421,2.1033622245208078e-05,5.309513092241883e-05,3.0,1.0,0.0,0.0,2025-07-30 03:35:00+00:00
173483,buy,0,0.5,10,buy,9.795958700652897e-06,0.00018053898650893744,52.5795449758229,0.0002163425784729519,0.00028255331575236496,3.0,1.0,0.0,0.0,2025-07-30 03:40:00+00:00
173495,sell,0,1.0,10,sell,-3.0151639110408287e-06,0.00017854060963543548,41.66523225786681,0.00012322951497159093,8.721732156509443e-05,4.0,1.0,0.0,0.0,2025-07-30 03:52:00+00:00
173496,buy,0,0.5,10,buy,-1.5243922018293855e-05,0.00016922318662248852,41.57062761067793,3.005606959712403e-06,8.775910374333803e-05,4.0,1.0,0.0,0.0,2025-07-30 03:53:00+00:00
173504,sell,0,0.5,10,sell,-9.022762377465548e-05,0.0001816131754744969,43.622636590619166,1.8035322178470164e-05,0.00012637672633815825,4.0,1.0,0.0,0.0,2025-07-30 04:01:00+00:00
173521,buy,0,0.5,10,buy,0.00010744682435986695,0.00014514129604028476,61.22429059088141,3.514553103537666e-05,6.806237389646274e-05,4.0,1.0,0.0,0.0,2025-07-30 04:18:00+00:00
173544,sell,0,0.5,9,sell,-9.398616388849371e-05,0.00015898370362967427,45.40255228038246,9.016189469817462e-05,0.0001453363648776331,4.0,1.0,0.0,0.0,2025-07-30 04:41:00+00:00
173577,buy,1,1.0,13,buy,0.00017070143848041375,0.00020504783134695555,60.933313455295426,3.9051645801468755e-05,7.964569902361205e-05,5.0,1.0,0.0,0.0,2025-07-30 05:14:00+00:00
173593,sell,0,1.0,18,sell,-8.142834398619416e-05,0.0002368108374618386,39.34840135863039,9.019531796027902e-06,0.000157286439882546,5.0,1.0,0.0,0.0,2025-07-30 05:30:00+00:00
173615,buy,0,1.0,16,buy,-0.0002490473493990394,0.00027264188550611256,45.36118130137204,8.721581553553176e-05,0.00014829473372265852,6.0,1.0,0.0,0.0,2025-07-30 05:52:00+00:00
173616,sell,1,1.0,16,sell,-0.00024678789597731344,0.00026177039066876387,44.44171486494682,5.4136071014582464e-05,0.0001509308253319223,6.0,1.0,0.0,0.0,2025-07-30 05:53:00+00:00
173617,buy,0,1.0,17,buy,-0.00024050933982310143,0.00024950226812152815,46.246918572918716,6.616232927495249e-05,0.00015131343102401624,6.0,1.0,0.0,0.0,2025-07-30 05:54:00+00:00
173619,sell,0,0.5,18,sell,-0.00021408364516509746,0.00025892092625042824,51.741480554346616,9.321135675141747e-05,6.083536494208715e-05,6.0,1.0,0.0,0.0,2025-07-30 05:56:00+00:00
173662,buy,0,0.5,18,buy,6.060507362063112e-05,0.0001941744832785298,64.28712202761452,3.307211374405711e-05,8.002502285267378e-05,6.0,1.0,0.0,0.0,2025-07-30 06:39:00+00:00
173705,sell,1,1.0,23,sell,3.122319240458156e-05,0.00031307636968670206,47.3275339896778,0.00024043894533866484,0.00025610182122216217,7.0,1.0,0.0,0.0,2025-07-30 07:22:00+00:00
173723,buy,1,1.0,19,buy,0.00018261795158665633,0.00025823799107199235,53.235059666628715,5.106554262384311e-05,7.113904655679588e-05,7.0,1.0,0.0,0.0,2025-07-30 07:40:00+00:00
173741,sell,0,1.0,16,sell,0.00022836759025748248,0.0002833869926125686,64.67617476321962,3.301870509647535e-05,0.00014027760396962083,8.0,0.0,1.0,0.0,2025-07-30 07:58:00+00:00
173745,buy,1,1.0,17,buy,0.00027908393846345236,0.00027098405715970253,61.82024833732767,9.005506867454906e-05,7.826126841629115e-05,8.0,0.0,1.0,0.0,2025-07-30 08:02:00+00:00
173772,sell,0,1.0,17,sell,0.0001302602333709966,0.00023899627179648438,53.91957630239136,2.6117906436786213e-05,0.0001269538120415365,8.0,0.0,1.0,0.0,2025-07-30 08:29:00+00:00
173783,buy,0,1.0,14,buy,0.00018304638805643976,0.00023433882391080322,68.24681257155898,3.9004075925967005e-05,0.00013388969748477186,8.0,0.0,1.0,0.0,2025-07-30 08:40:00+00:00
173787,sell,0,1.0,14,sell,0.00024739655815943175,0.00021256364697522768,67.26716918874222,1.2001326146528276e-05,2.7953253961615407e-05,8.0,0.0,1.0,0.0,2025-07-30 08:44:00+00:00
173792,buy,0,0.5,14,buy,0.00018962230418871685,0.00022219354655393327,41.016485697420435,0.00019815327155550452,0.00011189505693200619,9.0,0.0,1.0,0.0,2025-07-30 08:49:00+00:00
173805,sell,0,1.0,13,sell,0.0001666449339902723,0.00019029752490665492,53.68884759664463,1.2003595076441632e-06,3.1732910597432385e-05,9.0,0.0,1.0,0.0,2025-07-30 09:02:00+00:00
173808,buy,0,0.5,14,buy,0.00014903381774954055,0.00018560227130274442,52.98420744818979,0.00011493569902806137,8.208431076310977e-05,9.0,0.0,1.0,0.0,2025-07-30 09:05:00+00:00
173822,sell,0,0.5,11,sell,5.0795536191204695e-05,0.00020268123760663748,36.83984352542265,0.00030624055195355404,0.0001655596097123129,9.0,0.0,1.0,0.0,2025-07-30 09:19:00+00:00
173823,buy,0,1.0,11,buy,2.074048681887586e-05,0.0002023833194956201,33.90299446883732,0.00015013671449221663,0.00015184009166845788,9.0,0.0,1.0,0.0,2025-07-30 09:20:00+00:00
173826,sell,0,0.5,11,sell,-7.038667585008075e-05,0.00019535262320041432,31.2101022725019,3.90416769902198e-05,0.00012091785424956558,9.0,0.0,1.0,0.0,2025-07-30 09:23:00+00:00
173827,buy,0,1.0,11,buy,-8.829602912872971e-05,0.0001916794521395312,35.27913247323686,9.909746235420354e-05,9.112840339550159e-05,9.0,0.0,1.0,0.0,2025-07-30 09:24:00+00:00
173832,sell,1,1.0,11,sell,-0.00012584644855204714,0.00021095076708092008,51.50490138592326,0.0001621054495949506,0.00016695239745634924,9.0,0.0,1.0,0.0,2025-07-30 09:29:00+00:00
173851,buy,1,1.0,15,buy,1.2292363237111908e-05,0.0003416792286973364,40.773378616027124,0.00022822582945831448,0.0002447165579864088,10.0,0.0,1.0,0.0,2025-07-30 09:48:00+00:00
173864,sell,0,1.0,20,sell,-0.00013681033102400165,0.0004345460572233215,49.19703677798798,0.000627528692923832,0.00044535923747444754,10.0,0.0,1.0,0.0,2025-07-30 10:01:00+00:00
173866,buy,0,1.0,22,buy,-0.00016811804712746256,0.0004254228851300565,43.061210718605906,0.00015620564473128328,0.00042761355161978736,10.0,0.0,1.0,0.0,2025-07-30 10:03:00+00:00
173869,sell,0,1.0,20,sell,-0.00021151685376644892,0.0004170067696384885,45.5300274570595,0.0001201520524223678,0.00035332385003135347,10.0,0.0,1.0,0.0,2025-07-30 10:06:00+00:00
173870,buy,0,1.0,20,buy,-0.00020160376372887155,0.0004083525699289107,49.35497541240319,0.000234233882531768,0.0003550475175045205,10.0,0.0,1.0,0.0,2025-07-30 10:07:00+00:00
173872,sell,0,0.5,23,sell,-0.0002174097046464431,0.000396083467454255,43.508229516087226,0.00022532706223082804,0.00033848103035262787,10.0,0.0,1.0,0.0,2025-07-30 10:09:00+00:00
173917,buy,0,1.0,14,buy,-0.00022859443598732617,0.0002768599906042353,35.08105783500699,3.0066371515092283e-05,0.00023110050190413108,11.0,0.0,1.0,0.0,2025-07-30 10:54:00+00:00
173919,sell,1,1.0,14,sell,-0.0002584084686369342,0.0002637641732265168,36.497410789555154,2.7059002154240978e-05,0.0001374528601984687,11.0,0.0,1.0,0.0,2025-07-30 10:56:00+00:00
173941,buy,1,1.0,13,buy,2.688184171974069e-06,0.0002624306553903946,48.14611588709863,2.4039797885377415e-05,9.499512974291798e-05,11.0,0.0,1.0,0.0,2025-07-30 11:18:00+00:00
173955,sell,1,1.0,15,sell,-0.00014521301835957769,0.000259853800036155,31.855457861843988,9.02147652701202e-05,7.538888106022143e-05,11.0,0.0,1.0,0.0,2025-07-30 11:32:00+00:00
173976,buy,1,1.0,17,buy,0.00024505305099777714,0.0002849795708617799,56.53373182076826,9.520097014894216e-05,0.000115289873982664,12.0,0.0,1.0,0.0,2025-07-30 11:53:00+00:00
173994,sell,0,1.0,15,sell,2.3643695789927522e-05,0.0003463934608860813,50.855469699672824,0.0004326197710840714,0.0003298253478681,12.0,0.0,1.0,0.0,2025-07-30 12:11:00+00:00
174006,buy,0,1.0,18,buy,-0.00036749794954982776,0.0004982305307532246,34.302119059954904,1.384345877006338e-05,0.0003398681627218488,12.0,0.0,1.0,0.0,2025-07-30 12:23:00+00:00
174008,sell,0,1.0,20,sell,-0.0004268849993678717,0.00048825990365205027,35.9343457152594,6.43981854157359e-05,0.00017225068760990398,12.0,0.0,1.0,0.0,2025-07-30 12:25:00+00:00
174009,buy,0,1.0,22,buy,-0.00043432315934630484,0.0004784621616429605,41.244747666179784,0.0001985550606720651,0.0001776315859199029,12.0,0.0,1.0,0.0,2025-07-30 12:26:00+00:00
174012,sell,1,1.0,20,sell,-0.0004133822193306036,0.0004621836004844905,48.70073695090359,0.000285682925032235,0.00015764468243554964,12.0,0.0,1.0,0.0,2025-07-30 12:29:00+00:00
174092,buy,0,1.0,23,buy,-0.0008771561652078394,0.0005744084626805726,52.880037505554014,0.0004115930011031683,0.00029413905053079413,14.0,0.0,1.0,0.0,2025-07-30 13:49:00+00:00
174093,sell,1,1.0,23,sell,-0.0008181489947041244,0.0005515837900096066,53.25818652924632,4.327631351178178e-05,0.00029325686002435586,14.0,0.0,1.0,0.0,2025-07-30 13:50:00+00:00
174105,buy,0,1.0,20,buy,-0.00024775405300663054,0.0004904086349975328,49.534211120119046,0.0005265459343240577,0.00022223788422557356,14.0,0.0,1.0,0.0,2025-07-30 14:02:00+00:00
174127,sell,0,0.5,16,sell,-0.00031107347019961176,0.0004052443928653402,50.260955447441326,0.00018556161144967482,0.00031520448945843247,14.0,0.0,1.0,0.0,2025-07-30 14:24:00+00:00
174141,buy,0,1.0,13,buy,-0.00013892354718200728,0.0003853429820029445,42.09324008650621,6.056705909068194e-06,0.00033544994833231695,14.0,0.0,1.0,0.0,2025-07-30 14:38:00+00:00
174143,sell,0,1.0,12,sell,-0.00016188123403435478,0.00035351370254494254,45.59365086516612,0.00011202836437084585,0.0002865843368307659,14.0,0.0,1.0,0.0,2025-07-30 14:40:00+00:00
174144,buy,0,1.0,13,buy,-0.0001730618552609639,0.0003412720478557127,44.04054997454943,6.358982744447212e-05,0.000276529396949569,14.0,0.0,1.0,0.0,2025-07-30 14:41:00+00:00
174153,sell,0,0.5,12,sell,-0.0002147104232000702,0.000317400158271229,43.836847763271976,0.00021804709150915536,0.00017361944922809146,15.0,0.0,1.0,0.0,2025-07-30 14:50:00+00:00
174208,buy,0,1.0,13,buy,-0.0007489381546269742,0.0003436398023047548,38.41592646234855,5.349909948246639e-05,0.00013277951827400205,15.0,0.0,1.0,0.0,2025-07-30 15:45:00+00:00
174211,sell,0,0.5,12,sell,-0.0006529847871168241,0.0003520919405926755,54.30151370149486,0.00037059031696111525,0.00010669988217696627,16.0,0.0,0.0,1.0,2025-07-30 15:48:00+00:00
174225,buy,1,1.0,11,buy,-0.00012709742348815904,0.00034443690607440896,57.15617603019436,0.00022254505930225288,0.00018904324776778108,16.0,0.0,0.0,1.0,2025-07-30 16:02:00+00:00
174256,sell,0,1.0,10,sell,0.0001482586689530765,0.0002253737060053641,60.99440142782048,3.216404878625379e-05,3.8904673888863324e-05,16.0,0.0,0.0,1.0,2025-07-30 16:33:00+00:00
174263,buy,0,0.5,9,buy,0.00030191118677084416,0.0002133514076661577,75.93427805581457,0.00011522326782287427,6.771996905757546e-05,16.0,0.0,0.0,1.0,2025-07-30 16:40:00+00:00
174317,sell,0,0.5,9,sell,0.00020068229691689942,0.00020336229564258155,61.886681501096874,4.242353536528109e-05,0.00016279329041576346,17.0,0.0,0.0,1.0,2025-07-30 17:34:00+00:00
174326,buy,0,0.5,9,buy,0.0002870337194861653,0.0002035377947628912,61.29158012361571,6.058889375277553e-06,0.0001598366496914603,17.0,0.0,0.0,1.0,2025-07-30 17:43:00+00:00
174348,sell,0,1.0,24,sell,2.8229607228112157e-05,0.0005642127089268911,40.99716450876869,0.00011825976211603934,0.00023474126471452738,18.0,0.0,0.0,1.0,2025-07-30 18:05:00+00:00
174353,buy,0,1.0,28,buy,1.8050941936612728e-05,0.0005665844452399445,45.2021081308758,0.0005144656711638691,0.0005365879065068408,18.0,0.0,0.0,1.0,2025-07-30 18:10:00+00:00
174358,sell,0,1.0,27,sell,-0.00010321027513901872,0.0005364586448569121,42.37638898640335,0.00033359566083023136,0.00029133034433684367,18.0,0.0,0.0,1.0,2025-07-30 18:15:00+00:00
174445,buy,0,1.0,19,buy,-0.0007113849622498576,0.000592031340132551,44.9940688140118,0.00029343485364173637,0.0006432716212729045,19.0,0.0,0.0,1.0,2025-07-30 19:42:00+00:00
174455,sell,0,1.0,17,sell,-0.0005587552582650517,0.0005835341454472841,57.75764354532886,0.0010168513335867605,0.0004934332507311732,20.0,0.0,0.0,1.0,2025-07-30 19:52:00+00:00
174456,buy,0,1.0,17,buy,-0.0005146010343060937,0.0005857103982864658,53.26409776170721,0.00039407301959213856,0.0005429452268034889,20.0,0.0,0.0,1.0,2025-07-30 19:53:00+00:00
174457,sell,1,1.0,17,sell,-0.00045736628277812287,0.0005729432510000127,55.99417535545393,0.00029012284411999425,0.0005484835792825098,20.0,0.0,0.0,1.0,2025-07-30 19:54:00+00:00
174468,buy,0,1.0,17,buy,-0.00018003588830693023,0.00042116110968095857,50.01899628978389,0.0002810632132552078,0.00017468594752020504,20.0,0.0,0.0,1.0,2025-07-30 20:05:00+00:00
174484,sell,1,1.0,10,sell,-0.00040479633477919234,0.00035324578873628947,41.6399764159873,0.00015595686416622502,0.00018502081085623926,20.0,0.0,0.0,1.0,2025-07-30 20:21:00+00:00
174503,buy,1,1.0,9,buy,0.0001559422633473936,0.00031236712358089094,66.3798913277571,0.0001343238701149399,0.0001421475984418961,20.0,0.0,0.0,1.0,2025-07-30 20:40:00+00:00
174547,sell,0,1.0,8,sell,0.00022223810026347621,0.00023332629353805365,51.04742747467452,4.576871299602329e-05,5.9086793982542605e-05,22.0,0.0,0.0,1.0,2025-07-30 22:24:00+00:00
174556,buy,0,0.5,7,buy,0.00023734466990906988,0.00020516288851817426,67.27989465534898,0.0002134473019956935,0.00012076846008481671,22.0,0.0,0.0,1.0,2025-07-30 22:33:00+00:00
174558,sell,0,0.5,6,sell,0.0002525160264256523,0.0001988901448341949,60.49771172807796,4.57463796315437e-05,0.0001786806715867587,22.0,0.0,0.0,1.0,2025-07-30 22:35:00+00:00
174563,buy,0,0.5,6,buy,0.0002832542042522725,0.00017337494176750633,62.87219862589274,4.177676266687331e-05,6.124638656601549e-05,22.0,0.0,0.0,1.0,2025-07-30 22:40:00+00:00
174583,sell,0,1.0,5,sell,0.00012501040311108428,0.0001526794012299755,48.2231900034225,4.788972551857345e-05,5.426335530980702e-05,23.0,0.0,0.0,1.0,2025-07-30 23:00:00+00:00
174584,buy,0,0.5,5,buy,0.0001145263445172963,0.0001459209906621656,45.80089333799848,3.3555050873932935e-05,5.556753066028735e-05,23.0,0.0,0.0,1.0,2025-07-30 23:01:00+00:00
174590,sell,0,0.5,5,sell,0.00012664844473622716,0.0001473284026464188,64.02725780631245,0.00015246003412665405,9.113982815841898e-05,23.0,0.0,0.0,1.0,2025-07-30 23:07:00+00:00
174600,buy,0,0.5,5,buy,0.00017687273907600107,0.0001386405091667387,58.74951810776128,0.00010061819207400841,9.252138747984319e-05,23.0,0.0,0.0,1.0,2025-07-30 23:17:00+00:00
174655,sell,0,1.0,17,sell,0.0003099466720424842,0.0002990473337688676,50.66166698303267,0.00013700515261164486,0.00012335054503436876,0.0,1.0,0.0,0.0,2025-07-31 00:12:00+00:00
174662,buy,0,1.0,17,buy,0.00025520723317414744,0.00032356568313625204,58.995832949856435,0.00017650021377825403,0.00024825641249642995,0.0,1.0,0.0,0.0,2025-07-31 00:19:00+00:00
174670,sell,0,1.0,17,sell,0.00035238920724920563,0.00030261275287343255,59.88266993598009,6.388989033743951e-05,8.055033798550165e-05,0.0,1.0,0.0,0.0,2025-07-31 00:27:00+00:00
174674,buy,0,0.5,17,buy,0.00036294747125954367,0.0002820588297578958,54.960489269104045,0.00024950365507632195,0.0001298687782578101,0.0,1.0,0.0,0.0,2025-07-31 00:31:00+00:00
174694,sell,0,1.0,14,sell,0.00017342654955198076,0.000377868328020885,50.221191780754474,0.0002090442842212196,0.0003319689593844187,1.0,1.0,0.0,0.0,2025-07-31 00:51:00+00:00
174696,buy,0,1.0,16,buy,0.00017404957365264526,0.00038236682179230416,53.66713810301969,7.605777348473901e-05,0.00016518793470951645,1.0,1.0,0.0,0.0,2025-07-31 00:53:00+00:00
174704,sell,0,1.0,20,sell,0.0002606108762886341,0.0004432074555657046,49.35915294955471,0.0003924545292751193,0.00034767026187290217,1.0,1.0,0.0,0.0,2025-07-31 01:01:00+00:00
174709,buy,1,1.0,22,buy,0.00026487766621701933,0.0004291059675930737,58.74914478206307,0.00014593147605128218,0.000213069632392038,1.0,1.0,0.0,0.0,2025-07-31 01:06:00+00:00
174710,sell,0,1.0,22,sell,0.00027723945696222444,0.00041759481610710954,57.448553634182225,6.6889937169005e-05,0.00023086364089262233,1.0,1.0,0.0,0.0,2025-07-31 01:07:00+00:00
174711,buy,1,1.0,23,buy,0.0002784594449000816,0.0004214928350919458,54.61781099435965,0.0001429229569238722,0.000251854826457795,1.0,1.0,0.0,0.0,2025-07-31 01:08:00+00:00
174732,sell,0,1.0,22,sell,0.00018244442247305315,0.00039162341412645997,55.06599174915164,8.513057662290045e-05,0.0002029430854937838,1.0,1.0,0.0,0.0,2025-07-31 01:29:00+00:00
174739,buy,0,1.0,23,buy,0.0001655411367633617,0.00035128251470920214,55.023916514141014,0.000263588728617676,0.00031631501092550026,1.0,1.0,0.0,0.0,2025-07-31 01:36:00+00:00
174785,sell,0,0.5,14,sell,0.00012279361822573973,0.000281766900145131,41.59583233702875,9.417669066145316e-05,0.00010501255611320375,2.0,1.0,0.0,0.0,2025-07-31 02:22:00+00:00
174815,buy,1,1.0,14,buy,0.00043195631976424476,0.00030250621970375765,59.00345160519687,0.00021843964315451113,0.00018209477476782004,3.0,1.0,0.0,0.0,2025-07-31 02:52:00+00:00
174835,sell,0,1.0,13,sell,0.0003365467215914701,0.0002766597502726285,57.763556407295084,0.00022141642818904663,0.00019542123969354261,3.0,1.0,0.0,0.0,2025-07-31 03:12:00+00:00
174843,buy,0,1.0,13,buy,0.0001895838385919581,0.00025297658302079714,45.0635101988475,6.06964615479777e-06,0.00012199826751014359,3.0,1.0,0.0,0.0,2025-07-31 03:20:00+00:00
174854,sell,0,0.5,12,sell,7.55668261899106e-05,0.00023554995606282344,55.52562336778843,0.00012135745595926886,6.444409778841884e-05,3.0,1.0,0.0,0.0,2025-07-31 03:31:00+00:00
174868,buy,0,1.0,11,buy,3.526625705268316e-05,0.00022406736233266042,40.58934530858597,0.00011625206969654896,0.00010519903303482057,3.0,1.0,0.0,0.0,2025-07-31 03:45:00+00:00
174878,sell,0,1.0,11,sell,-7.485379095268223e-05,0.0002191515017684382,40.08487336863993,6.071649102392233e-05,0.00011949004992752337,4.0,1.0,0.0,0.0,2025-07-31 03:55:00+00:00
174900,buy,0,0.5,11,buy,-6.211158050442234e-05,0.00017433231403233396,43.66642213779633,2.823059723189803e-05,7.497883782617226e-05,4.0,1.0,0.0,0.0,2025-07-31 04:17:00+00:00
174909,sell,0,1.0,9,sell,0.00011521208953006459,0.00018106421443453741,64.3180572918659,6.369687566812157e-05,0.00010727626567975037,4.0,1.0,0.0,0.0,2025-07-31 04:26:00+00:00
174916,buy,0,0.5,10,buy,0.00014529714127081733,0.00015381277357185075,52.159717516927124,0.00011832183235019847,6.710247967907319e-05,4.0,1.0,0.0,0.0,2025-07-31 04:33:00+00:00
174932,sell,0,1.0,9,sell,0.0002722885982426664,0.00015503068928470745,69.21855390144904,9.398396512283717e-05,8.31280256059037e-05,5.0,1.0,0.0,0.0,2025-07-31 04:49:00+00:00
174933,buy,0,0.5,9,buy,0.00026106277371760057,0.00016696381528895766,52.85334330034372,0.0003002360947471668,0.0001766105573662955,5.0,1.0,0.0,0.0,2025-07-31 04:50:00+00:00
174953,sell,0,0.5,12,sell,-2.410589137928709e-05,0.00017475222207856848,43.599482143423636,7.58484790104504e-05,0.0001532447101700712,5.0,1.0,0.0,0.0,2025-07-31 05:10:00+00:00
174985,buy,1,1.0,13,buy,0.00013855202661276243,0.0002047263288580535,77.0185680919316,0.00012123056295233121,0.0001285694876118646,5.0,1.0,0.0,0.0,2025-07-31 05:42:00+00:00
174988,sell,0,1.0,14,sell,0.0002719894241034062,0.0002299475655279705,79.55197280702563,0.00014540849942973154,0.0001853028905529689,5.0,1.0,0.0,0.0,2025-07-31 05:45:00+00:00
174991,buy,1,1.0,14,buy,0.0002805803708145796,0.00026961524637747844,54.552637125500326,2.4254735358214244e-05,0.0003620502631913354,6.0,1.0,0.0,0.0,2025-07-31 05:48:00+00:00
175033,sell,0,1.0,19,sell,0.00023634269226652368,0.000281776214777101,41.51488672249083,0.00010209806989203328,0.000184804991657108,6.0,1.0,0.0,0.0,2025-07-31 06:30:00+00:00
175035,buy,0,1.0,19,buy,0.00016976858939630394,0.0002885193392396255,42.66568487895503,0.00013330554114780147,0.00015396186615223775,6.0,1.0,0.0,0.0,2025-07-31 06:32:00+00:00
175042,sell,1,1.0,21,sell,-3.639319228407592e-05,0.0002887882729627961,31.600096616768326,6.27545614532016e-05,0.0002072308077731678,6.0,1.0,0.0,0.0,2025-07-31 06:39:00+00:00
175070,buy,1,1.0,18,buy,9.099896696876659e-06,0.0003340733814044395,52.56951199130994,4.5445662893189345e-05,0.00019286671545981648,7.0,1.0,0.0,0.0,2025-07-31 07:07:00+00:00
175090,sell,0,1.0,22,sell,7.015034805535141e-05,0.0003120000528415103,56.437482715019165,6.057214020748929e-05,0.00011589820372007927,7.0,1.0,0.0,0.0,2025-07-31 07:27:00+00:00
175093,buy,0,1.0,22,buy,0.00011719118979793707,0.00030880126028048693,61.50798040390199,0.00025432288348867585,0.00014283374477931947,7.0,1.0,0.0,0.0,2025-07-31 07:30:00+00:00
175097,sell,0,1.0,20,sell,0.00042444889932195947,0.0004310893095679425,69.88471837885281,0.00018443836100201207,0.0007147561597858618,7.0,1.0,0.0,0.0,2025-07-31 07:34:00+00:00
175102,buy,1,1.0,19,buy,0.0005421493710553388,0.000432403175808981,60.462328628861705,0.0003275616348199178,0.0003394404644968641,7.0,1.0,0.0,0.0,2025-07-31 07:39:00+00:00
175121,sell,0,1.0,23,sell,0.000541544880687663,0.0003931539759910641,61.21906770876817,0.00023275039937852073,0.00038371103173463175,8.0,0.0,1.0,0.0,2025-07-31 07:58:00+00:00
175125,buy,1,1.0,24,buy,0.0005358765422820666,0.0003829408509377071,54.49630888935129,0.00023887312359868818,0.00020044047777204567,8.0,0.0,1.0,0.0,2025-07-31 08:02:00+00:00
175163,sell,0,0.5,18,sell,0.00022231903547254267,0.0003299243406912441,49.96739363297596,3.020988316393628e-06,0.00037256676122602445,8.0,0.0,1.0,0.0,2025-07-31 08:40:00+00:00
175186,buy,0,0.5,15,buy,0.00022690008461217776,0.0003146612816955888,59.54248827075907,0.00023246090052950864,0.00023037173607878795,9.0,0.0,1.0,0.0,2025-07-31 09:03:00+00:00
175202,sell,1,1.0,14,sell,-0.0001889767293782251,0.00038432446339234393,36.803110235792694,0.00029546984544231314,0.0003311560655555377,9.0,0.0,1.0,0.0,2025-07-31 09:19:00+00:00
175231,buy,0,1.0,15,buy,-0.0001752879325217503,0.0002879920625781542,48.639528309522866,3.930847324367606e-05,0.00021942248115844302,10.0,0.0,1.0,0.0,2025-07-31 09:48:00+00:00
175240,sell,0,1.0,13,sell,-0.00019813435753339307,0.000288382364015235,46.98756784702897,0.0001360941287480151,0.0002577506380030227,10.0,0.0,1.0,0.0,2025-07-31 09:57:00+00:00
175247,buy,0,1.0,13,buy,-0.00026388837198073847,0.0002829935234231479,33.97961256227059,4.841918912998562e-05,0.00010777014299846503,10.0,0.0,1.0,0.0,2025-07-31 10:04:00+00:00
175249,sell,0,0.5,13,sell,-0.00029523391006287814,0.00027511257806317463,36.13027138748516,9.07832323369048e-05,0.00012523966045746354,10.0,0.0,1.0,0.0,2025-07-31 10:06:00+00:00
175309,buy,1,1.0,17,buy,-7.4406402924472e-05,0.0003706093009131636,62.421162556575695,0.00011204125540709308,0.00027078355422469443,11.0,0.0,1.0,0.0,2025-07-31 11:06:00+00:00
175367,sell,0,1.0,15,sell,0.0002629906830311984,0.00031919237374348727,50.71235523972349,0.0002510666551720267,0.0002742133464657453,12.0,0.0,1.0,0.0,2025-07-31 12:04:00+00:00
175376,buy,0,1.0,15,buy,0.00016183596613010925,0.0003377285416405075,55.935802411807174,0.00028820727213781886,0.00013874787331859327,12.0,0.0,1.0,0.0,2025-07-31 12:13:00+00:00
175384,sell,0,1.0,15,sell,0.00028969648843867594,0.00045679145801469015,62.01976474962651,0.0005741832696291007,0.00043574847903315165,12.0,0.0,1.0,0.0,2025-07-31 12:21:00+00:00
175389,buy,0,1.0,15,buy,0.00036277458650352403,0.0004459674432134419,64.0834566378041,0.00035347805792510574,0.00022995742128681507,12.0,0.0,1.0,0.0,2025-07-31 12:26:00+00:00
175422,sell,0,1.0,17,sell,-0.00010834629231399093,0.0004430741945829527,52.40971914321182,0.00036282298048202023,0.00023060443463042448,13.0,0.0,1.0,0.0,2025-07-31 12:59:00+00:00
175437,buy,0,1.0,18,buy,0.00014128427261388352,0.0004509353010197328,55.36481614257314,1.2994281307490644e-05,0.00037548546446190703,13.0,0.0,1.0,0.0,2025-07-31 13:14:00+00:00
175454,sell,1,1.0,19,sell,-0.0002659972889272115,0.0005336311378715172,33.29199302404268,0.0002603153751038998,0.0003435416027455755,13.0,0.0,1.0,0.0,2025-07-31 13:31:00+00:00
175524,buy,0,1.0,16,buy,-0.0005212344802645541,0.00040837882062030845,50.61942741516302,0.00010438099792483624,0.00016779453861447664,14.0,0.0,1.0,0.0,2025-07-31 14:41:00+00:00
