time,open,high,low,close,label
2025-03-17 11:45:00+00:00,2999.975,3000.805,2999.805,3000.715,0
2025-03-17 11:52:00+00:00,2999.385,2999.655,2997.178,2997.188,0
2025-03-17 13:33:00+00:00,2988.719,2989.268,2988.328,2988.908,0
2025-03-17 13:34:00+00:00,2988.898,2989.188,2987.725,2987.758,0
2025-03-17 13:44:00+00:00,2988.845,2990.005,2988.785,2989.085,0
2025-03-17 13:45:00+00:00,2989.118,2990.235,2988.055,2988.075,0
2025-03-17 13:47:00+00:00,2987.765,2989.795,2987.655,2988.875,0
2025-03-17 15:07:00+00:00,2997.668,2998.098,2994.668,2994.968,0
2025-03-17 15:37:00+00:00,2996.848,2997.805,2996.828,2997.048,0
2025-03-17 16:04:00+00:00,2994.458,2995.545,2994.408,2995.255,0
2025-03-17 16:10:00+00:00,2996.708,2996.875,2996.115,2996.575,0
2025-03-17 16:22:00+00:00,2996.015,2996.185,2994.808,2995.125,0
2025-03-17 17:05:00+00:00,2995.145,2996.135,2995.145,2996.015,0
2025-03-17 18:03:00+00:00,2997.295,2997.495,2997.068,2997.165,0
2025-03-17 18:09:00+00:00,2998.105,2998.435,2997.788,2998.378,0
2025-03-17 19:04:00+00:00,2999.125,2999.325,2998.095,2998.215,0
2025-03-17 19:24:00+00:00,3000.015,3000.015,2999.555,2999.725,0
2025-03-17 19:32:00+00:00,2998.845,2998.855,2997.898,2997.938,0
2025-03-17 19:33:00+00:00,2997.938,2999.425,2997.915,2999.058,0
2025-03-17 19:35:00+00:00,2999.068,2999.095,2998.365,2998.605,0
2025-03-17 19:50:00+00:00,2999.085,2999.665,2999.085,2999.455,0
2025-03-17 20:58:00+00:00,3001.045,3001.155,3000.395,3000.395,0
2025-03-18 09:18:00+00:00,3024.768,3025.275,3024.598,3024.638,1
2025-03-18 10:08:00+00:00,3023.278,3023.658,3022.979,3023.148,0
2025-03-18 10:35:00+00:00,3022.115,3022.415,3021.799,3021.835,0
2025-03-18 10:48:00+00:00,3023.208,3023.619,3023.035,3023.209,0
2025-03-18 11:14:00+00:00,3023.725,3023.949,3022.289,3022.349,0
2025-03-18 11:15:00+00:00,3022.339,3024.575,3022.265,3024.475,0
2025-03-18 11:55:00+00:00,3024.549,3024.589,3023.959,3024.209,0
2025-03-18 11:59:00+00:00,3026.119,3026.659,3026.119,3026.649,1
2025-03-18 13:36:00+00:00,3032.495,3033.935,3032.258,3032.268,1
2025-03-18 13:52:00+00:00,3037.225,3037.425,3035.325,3035.635,0
2025-03-18 14:01:00+00:00,3031.355,3031.535,3028.345,3029.725,0
2025-03-18 14:37:00+00:00,3029.765,3030.625,3029.685,3030.348,0
2025-03-18 14:39:00+00:00,3029.525,3029.525,3028.168,3028.358,0
2025-03-18 14:41:00+00:00,3029.008,3029.825,3028.128,3029.645,0
2025-03-18 14:43:00+00:00,3029.438,3029.658,3028.318,3028.345,1
2025-03-18 15:20:00+00:00,3028.385,3029.205,3028.345,3028.795,1
2025-03-18 17:16:00+00:00,3034.418,3034.448,3033.578,3034.428,1
2025-03-18 18:02:00+00:00,3032.625,3032.625,3032.195,3032.595,0
2025-03-18 19:50:00+00:00,3036.455,3036.645,3035.975,3036.065,0
2025-03-18 19:53:00+00:00,3037.185,3037.345,3037.005,3037.015,0
2025-03-18 19:57:00+00:00,3037.215,3037.248,3035.675,3035.765,0
2025-03-19 09:27:00+00:00,3027.798,3028.248,3027.358,3027.718,0
2025-03-19 10:13:00+00:00,3028.508,3028.908,3028.458,3028.658,0
2025-03-19 10:14:00+00:00,3028.648,3029.358,3028.638,3029.148,1
2025-03-19 11:08:00+00:00,3034.118,3034.548,3034.015,3034.408,0
2025-03-19 11:10:00+00:00,3034.588,3034.838,3034.398,3034.778,1
2025-03-19 11:11:00+00:00,3034.818,3034.878,3034.348,3034.418,0
2025-03-19 11:12:00+00:00,3034.418,3035.148,3034.408,3034.978,1
2025-03-19 12:22:00+00:00,3038.185,3038.255,3037.615,3037.975,0
2025-03-19 12:37:00+00:00,3039.615,3039.945,3039.615,3039.788,0
2025-03-19 12:54:00+00:00,3038.295,3038.375,3037.315,3037.315,0
2025-03-19 14:03:00+00:00,3031.385,3031.785,3030.395,3030.735,1
2025-03-19 14:36:00+00:00,3030.048,3030.785,3029.965,3030.255,0
2025-03-19 14:48:00+00:00,3028.678,3029.158,3028.505,3028.535,0
2025-03-19 15:07:00+00:00,3028.845,3030.848,3028.765,3030.675,0
2025-03-19 15:44:00+00:00,3030.125,3030.125,3029.348,3029.668,0
2025-03-19 15:46:00+00:00,3030.455,3031.585,3030.455,3031.445,0
2025-03-19 16:42:00+00:00,3034.895,3034.965,3034.165,3034.345,1
2025-03-19 18:01:00+00:00,3035.648,3036.685,3033.448,3034.085,1
2025-03-19 19:37:00+00:00,3045.748,3046.475,3045.648,3046.355,0
2025-03-19 20:07:00+00:00,3044.885,3045.005,3044.588,3044.748,0
2025-03-19 20:48:00+00:00,3046.155,3046.585,3045.855,3046.585,0
2025-03-20 08:54:00+00:00,3041.655,3043.055,3041.655,3042.785,0
2025-03-20 09:48:00+00:00,3042.565,3043.305,3042.245,3043.195,1
2025-03-20 10:56:00+00:00,3032.645,3033.555,3032.315,3033.555,0
2025-03-20 11:13:00+00:00,3030.995,3031.325,3029.675,3030.245,0
2025-03-20 11:25:00+00:00,3031.995,3032.525,3031.915,3032.125,0
2025-03-20 11:31:00+00:00,3030.845,3031.425,3029.985,3030.895,0
2025-03-20 11:49:00+00:00,3031.835,3032.675,3031.065,3032.635,0
2025-03-20 13:38:00+00:00,3034.575,3037.175,3034.435,3037.175,0
2025-03-20 13:55:00+00:00,3033.915,3034.555,3033.378,3034.065,1
2025-03-20 14:16:00+00:00,3035.525,3036.465,3034.895,3036.375,0
2025-03-20 14:22:00+00:00,3033.305,3033.365,3031.755,3031.755,0
2025-03-20 14:36:00+00:00,3034.078,3035.015,3033.578,3034.925,1
2025-03-20 15:34:00+00:00,3038.085,3038.325,3037.595,3037.985,0
2025-03-20 15:41:00+00:00,3039.225,3039.445,3038.675,3039.395,0
2025-03-20 16:23:00+00:00,3039.255,3039.665,3039.125,3039.615,1
2025-03-20 16:57:00+00:00,3038.605,3038.825,3037.985,3038.165,0
2025-03-20 17:14:00+00:00,3036.915,3037.505,3036.775,3036.975,0
2025-03-20 17:22:00+00:00,3038.485,3038.855,3038.148,3038.848,0
2025-03-20 17:25:00+00:00,3036.945,3036.975,3036.275,3036.398,0
2025-03-20 17:40:00+00:00,3038.325,3038.755,3038.325,3038.645,0
2025-03-20 18:37:00+00:00,3041.245,3041.245,3040.618,3040.775,0
2025-03-20 18:47:00+00:00,3042.665,3042.935,3042.445,3042.855,0
2025-03-20 20:00:00+00:00,3044.475,3045.055,3044.395,3044.708,0
2025-03-20 20:02:00+00:00,3044.985,3045.385,3044.865,3045.385,0
2025-03-20 20:17:00+00:00,3044.925,3044.935,3044.715,3044.755,0
2025-03-20 20:35:00+00:00,3045.065,3045.385,3044.875,3045.335,0
2025-03-20 20:47:00+00:00,3044.755,3044.765,3044.555,3044.585,1
2025-03-21 08:45:00+00:00,3033.295,3033.925,3032.238,3032.695,0
2025-03-21 09:03:00+00:00,3031.428,3031.548,3030.905,3031.108,0
2025-03-21 10:01:00+00:00,3030.238,3030.955,3030.138,3030.825,0
2025-03-21 10:34:00+00:00,3030.558,3031.105,3030.275,3030.945,0
2025-03-21 10:45:00+00:00,3031.915,3032.325,3031.905,3032.195,0
2025-03-21 11:28:00+00:00,3031.635,3031.695,3030.875,3031.585,0
2025-03-21 11:30:00+00:00,3031.295,3031.295,3029.838,3030.158,0
2025-03-21 11:34:00+00:00,3031.275,3031.735,3030.675,3031.405,1
2025-03-21 12:27:00+00:00,3033.795,3034.445,3033.715,3034.095,0
2025-03-21 12:42:00+00:00,3035.675,3035.725,3035.035,3035.085,1
2025-03-21 12:43:00+00:00,3035.055,3035.085,3034.035,3034.479,0
2025-03-21 12:45:00+00:00,3034.565,3035.555,3034.105,3035.225,1
2025-03-21 12:59:00+00:00,3034.348,3034.585,3033.808,3033.808,0
2025-03-21 13:05:00+00:00,3035.905,3036.655,3035.675,3035.815,0
2025-03-21 13:09:00+00:00,3035.135,3035.135,3034.365,3034.435,0
2025-03-21 13:10:00+00:00,3034.405,3035.845,3034.405,3035.515,0
2025-03-21 13:19:00+00:00,3035.155,3035.495,3034.405,3034.448,1
2025-03-21 14:41:00+00:00,3008.915,3009.935,3008.915,3009.315,1
2025-03-21 15:32:00+00:00,3013.315,3013.555,3012.718,3012.718,1
2025-03-21 16:07:00+00:00,3014.465,3015.325,3014.405,3014.445,0
2025-03-21 16:43:00+00:00,3013.895,3013.955,3013.195,3013.235,0
2025-03-21 16:52:00+00:00,3014.495,3015.355,3014.485,3014.915,0
2025-03-21 17:29:00+00:00,3015.495,3015.695,3015.125,3015.295,0
2025-03-21 18:14:00+00:00,3015.095,3015.805,3014.825,3015.435,1
2025-03-21 18:58:00+00:00,3017.475,3017.538,3017.135,3017.355,0
2025-03-21 19:10:00+00:00,3019.575,3020.715,3019.265,3020.525,0
2025-03-21 19:52:00+00:00,3019.775,3020.075,3019.665,3019.935,0
2025-03-21 20:02:00+00:00,3020.405,3020.715,3020.295,3020.685,0
2025-03-24 08:28:00+00:00,3023.025,3023.025,3022.248,3022.348,0
2025-03-24 08:31:00+00:00,3023.795,3024.885,3022.935,3024.665,1
2025-03-24 09:36:00+00:00,3028.355,3028.378,3027.555,3027.645,1
2025-03-24 10:12:00+00:00,3026.155,3026.635,3025.838,3026.625,1
2025-03-24 10:48:00+00:00,3027.678,3027.965,3027.565,3027.825,0
2025-03-24 10:52:00+00:00,3028.885,3029.445,3028.808,3029.145,0
2025-03-24 10:59:00+00:00,3028.455,3028.475,3027.808,3027.858,0
2025-03-24 12:16:00+00:00,3026.515,3026.935,3026.465,3026.725,0
2025-03-24 12:33:00+00:00,3025.145,3025.365,3024.788,3025.055,0
2025-03-24 12:35:00+00:00,3026.245,3026.825,3026.245,3026.825,0
2025-03-24 12:43:00+00:00,3025.588,3025.708,3025.148,3025.678,1
2025-03-24 13:09:00+00:00,3025.065,3025.365,3024.765,3025.135,1
2025-03-24 13:26:00+00:00,3025.055,3025.168,3023.748,3023.845,0
2025-03-24 13:56:00+00:00,3025.665,3025.895,3024.565,3025.055,0
2025-03-24 13:57:00+00:00,3025.025,3025.025,3021.978,3022.048,0
2025-03-24 15:22:00+00:00,3010.605,3011.575,3010.545,3011.575,0
2025-03-24 15:27:00+00:00,3010.275,3010.385,3009.435,3009.895,0
2025-03-24 15:36:00+00:00,3011.348,3011.955,3011.065,3011.925,1
2025-03-24 16:15:00+00:00,3012.555,3012.915,3012.095,3012.865,1
2025-03-24 18:39:00+00:00,3004.905,3006.135,3004.865,3005.445,1
2025-03-24 19:25:00+00:00,3006.085,3006.195,3005.905,3005.945,0
2025-03-24 20:04:00+00:00,3006.245,3006.245,3006.095,3006.165,1
2025-03-25 08:06:00+00:00,3011.548,3011.648,3010.418,3010.738,0
2025-03-25 08:10:00+00:00,3011.925,3012.278,3011.615,3012.265,1
2025-03-25 09:34:00+00:00,3019.048,3020.125,3019.048,3019.915,0
2025-03-25 09:40:00+00:00,3020.655,3020.815,3020.575,3020.665,1
2025-03-25 09:41:00+00:00,3020.675,3020.705,3019.995,3020.215,0
2025-03-25 09:44:00+00:00,3020.495,3021.015,3020.425,3020.965,0
2025-03-25 10:40:00+00:00,3023.275,3023.468,3023.205,3023.348,0
2025-03-25 11:42:00+00:00,3023.695,3023.865,3022.915,3023.175,1
2025-03-25 12:44:00+00:00,3019.248,3019.248,3018.348,3018.488,1
2025-03-25 14:24:00+00:00,3028.139,3028.255,3027.205,3028.095,1
2025-03-25 14:43:00+00:00,3030.245,3030.675,3029.995,3030.085,0
2025-03-25 14:49:00+00:00,3028.465,3029.155,3028.145,3028.185,1
2025-03-25 16:09:00+00:00,3023.505,3023.755,3023.248,3023.555,0
2025-03-25 17:01:00+00:00,3022.775,3022.855,3022.225,3022.285,0
2025-03-25 17:55:00+00:00,3021.995,3022.415,3021.755,3022.385,0
2025-03-25 18:06:00+00:00,3021.555,3021.555,3020.805,3020.895,0
2025-03-25 18:11:00+00:00,3022.155,3022.735,3022.155,3022.448,0
2025-03-25 18:16:00+00:00,3021.725,3021.815,3020.975,3021.035,1
2025-03-25 19:09:00+00:00,3019.025,3019.175,3018.845,3019.045,0
2025-03-25 19:27:00+00:00,3018.685,3018.805,3018.585,3018.615,0
2025-03-25 19:32:00+00:00,3019.105,3019.425,3019.075,3019.425,0
2025-03-25 19:58:00+00:00,3018.975,3018.975,3018.565,3018.845,0
2025-03-25 20:03:00+00:00,3019.385,3019.415,3019.185,3019.405,0
2025-03-25 20:06:00+00:00,3019.379,3019.379,3018.665,3019.105,0
2025-03-25 20:09:00+00:00,3019.648,3019.665,3019.505,3019.565,0
2025-03-25 20:54:00+00:00,3019.635,3019.868,3019.635,3019.668,0
2025-03-25 20:56:00+00:00,3020.035,3020.325,3020.035,3020.325,1
2025-03-25 20:58:00+00:00,3020.105,3020.105,3019.535,3019.535,0
2025-03-26 08:42:00+00:00,3026.345,3026.925,3026.085,3026.575,1
2025-03-26 10:18:00+00:00,3020.045,3020.465,3020.005,3020.125,1
2025-03-26 12:01:00+00:00,3027.388,3027.785,3026.875,3027.725,0
2025-03-26 12:02:00+00:00,3027.705,3028.475,3027.645,3028.215,0
2025-03-26 12:07:00+00:00,3027.635,3027.895,3027.015,3027.435,0
2025-03-26 12:44:00+00:00,3027.755,3028.765,3027.655,3028.645,0
2025-03-26 13:00:00+00:00,3026.935,3027.275,3025.725,3025.745,0
2025-03-26 14:39:00+00:00,3018.705,3018.975,3017.798,3018.635,1
2025-03-26 15:00:00+00:00,3017.335,3017.335,3014.648,3014.985,1
2025-03-26 15:17:00+00:00,3017.575,3018.195,3017.365,3017.795,0
2025-03-26 15:18:00+00:00,3017.725,3018.075,3016.448,3016.595,0
2025-03-26 15:21:00+00:00,3016.858,3017.735,3016.858,3017.475,0
2025-03-26 15:22:00+00:00,3017.575,3017.575,3016.395,3016.395,0
2025-03-26 15:35:00+00:00,3016.975,3017.855,3016.805,3017.365,0
2025-03-26 15:45:00+00:00,3016.435,3016.735,3016.335,3016.625,0
2025-03-26 15:46:00+00:00,3016.665,3017.455,3016.335,3017.025,0
2025-03-26 15:52:00+00:00,3016.615,3016.635,3015.545,3015.595,0
2025-03-26 16:15:00+00:00,3017.255,3018.255,3017.255,3018.055,0
2025-03-26 16:41:00+00:00,3016.655,3017.665,3016.615,3017.048,0
2025-03-26 17:16:00+00:00,3016.325,3017.455,3016.205,3017.395,0
2025-03-26 17:32:00+00:00,3015.575,3015.695,3015.385,3015.655,0
2025-03-26 17:36:00+00:00,3016.535,3017.605,3016.398,3017.605,0
2025-03-26 17:54:00+00:00,3016.845,3017.525,3016.755,3017.065,0
2025-03-26 17:55:00+00:00,3017.125,3017.555,3017.005,3017.435,1
2025-03-26 18:49:00+00:00,3019.085,3019.215,3018.745,3018.945,0
2025-03-26 19:54:00+00:00,3017.405,3017.575,3017.105,3017.548,0
2025-03-26 20:55:00+00:00,3019.248,3019.548,3019.148,3019.248,0
2025-03-27 09:25:00+00:00,3035.288,3035.675,3034.535,3034.775,0
2025-03-27 09:36:00+00:00,3036.385,3036.565,3036.305,3036.515,0
2025-03-27 09:42:00+00:00,3035.095,3035.565,3034.855,3034.985,0
2025-03-27 09:49:00+00:00,3036.295,3037.235,3036.215,3037.175,1
2025-03-27 11:25:00+00:00,3051.145,3051.325,3050.538,3050.538,0
2025-03-27 11:38:00+00:00,3052.175,3052.635,3051.915,3052.375,0
2025-03-27 12:17:00+00:00,3052.875,3053.048,3051.358,3051.475,0
2025-03-27 14:01:00+00:00,3041.655,3042.385,3041.295,3042.185,1
2025-03-27 15:30:00+00:00,3054.475,3054.565,3053.415,3054.075,0
2025-03-27 15:32:00+00:00,3054.975,3056.455,3054.945,3056.445,1
2025-03-27 15:55:00+00:00,3054.195,3054.365,3053.358,3053.915,1
2025-03-27 17:13:00+00:00,3051.155,3051.815,3051.035,3051.525,0
2025-03-27 17:24:00+00:00,3049.335,3050.305,3049.335,3050.245,1
2025-03-27 17:47:00+00:00,3050.515,3050.848,3050.345,3050.648,1
2025-03-27 20:39:00+00:00,3056.415,3056.545,3056.048,3056.415,0
2025-03-27 20:40:00+00:00,3056.155,3056.325,3055.848,3055.865,0
2025-03-27 20:42:00+00:00,3056.205,3056.315,3056.148,3056.315,0
2025-03-27 20:43:00+00:00,3056.295,3056.325,3056.125,3056.125,0
2025-03-27 20:49:00+00:00,3056.265,3056.585,3056.248,3056.345,1
2025-03-27 20:50:00+00:00,3056.305,3056.355,3055.825,3056.025,0
2025-03-27 20:52:00+00:00,3056.115,3056.465,3056.065,3056.415,1
2025-03-28 09:11:00+00:00,3070.525,3070.765,3070.295,3070.295,0
2025-03-28 09:14:00+00:00,3071.925,3071.965,3071.555,3071.815,0
2025-03-28 09:56:00+00:00,3072.625,3072.705,3072.255,3072.565,0
2025-03-28 10:02:00+00:00,3073.095,3073.915,3072.905,3073.895,0
2025-03-28 10:06:00+00:00,3072.415,3072.475,3071.648,3072.025,1
2025-03-28 10:38:00+00:00,3072.165,3072.485,3071.885,3072.465,0
2025-03-28 11:56:00+00:00,3077.395,3077.745,3076.275,3076.418,1
2025-03-28 12:33:00+00:00,3076.825,3077.175,3076.138,3077.128,1
2025-03-28 13:01:00+00:00,3076.025,3076.155,3074.825,3075.655,0
2025-03-28 13:31:00+00:00,3078.415,3079.305,3077.635,3077.855,0
2025-03-28 13:33:00+00:00,3075.935,3076.43,3073.245,3073.455,0
2025-03-28 13:43:00+00:00,3077.248,3078.135,3077.048,3077.855,0
2025-03-28 14:29:00+00:00,3078.698,3078.948,3075.158,3075.998,1
2025-03-28 15:12:00+00:00,3074.195,3074.555,3073.745,3073.875,1
2025-03-28 16:26:00+00:00,3081.118,3081.155,3080.198,3080.865,0
2025-03-28 16:33:00+00:00,3083.698,3084.548,3083.498,3084.415,0
2025-03-28 16:45:00+00:00,3082.798,3082.898,3081.205,3081.255,0
2025-03-28 16:51:00+00:00,3083.698,3084.248,3083.335,3083.998,0
2025-03-28 17:17:00+00:00,3082.745,3083.025,3082.535,3082.745,0
2025-03-28 17:22:00+00:00,3083.755,3084.385,3083.205,3084.365,0
2025-03-28 17:26:00+00:00,3083.465,3083.698,3082.395,3082.985,1
2025-03-28 18:15:00+00:00,3079.645,3080.265,3079.595,3079.835,0
2025-03-28 18:33:00+00:00,3078.395,3078.515,3078.075,3078.215,1
2025-03-28 18:54:00+00:00,3079.045,3079.398,3078.645,3079.125,0
2025-03-31 09:24:00+00:00,3120.895,3120.895,3119.165,3119.165,0
2025-03-31 10:22:00+00:00,3115.698,3116.725,3115.698,3116.498,1
2025-03-31 11:01:00+00:00,3117.388,3118.408,3117.148,3117.865,0
2025-03-31 11:44:00+00:00,3117.648,3118.555,3117.558,3117.748,0
2025-03-31 13:03:00+00:00,3122.195,3122.195,3119.958,3120.065,1
2025-03-31 14:02:00+00:00,3114.145,3114.285,3112.148,3112.148,1
2025-03-31 14:25:00+00:00,3111.615,3111.815,3110.715,3111.535,0
2025-03-31 14:31:00+00:00,3113.025,3114.545,3112.815,3113.615,1
2025-03-31 15:30:00+00:00,3120.905,3121.155,3120.055,3120.185,1
2025-03-31 16:31:00+00:00,3115.365,3115.945,3115.048,3115.905,1
2025-03-31 17:23:00+00:00,3117.685,3118.248,3117.385,3117.748,0
2025-03-31 17:54:00+00:00,3118.295,3118.415,3118.185,3118.315,0
2025-03-31 19:29:00+00:00,3121.748,3122.148,3121.525,3121.848,0
2025-03-31 19:32:00+00:00,3122.148,3122.948,3122.148,3122.948,0
2025-03-31 19:35:00+00:00,3122.785,3122.785,3121.505,3121.505,0
2025-03-31 19:38:00+00:00,3122.635,3123.125,3122.605,3122.685,0
2025-03-31 19:39:00+00:00,3122.695,3122.838,3121.985,3122.085,0
2025-03-31 19:40:00+00:00,3122.085,3122.868,3121.875,3122.635,0
2025-03-31 19:42:00+00:00,3122.525,3122.565,3122.165,3122.175,0
2025-03-31 19:49:00+00:00,3122.625,3122.625,3121.995,3122.535,0
2025-03-31 20:21:00+00:00,3122.855,3123.085,3122.825,3122.955,0
2025-03-31 20:26:00+00:00,3123.265,3123.748,3123.195,3123.748,0
2025-03-31 20:27:00+00:00,3123.848,3123.848,3122.985,3123.008,0
2025-03-31 20:29:00+00:00,3123.325,3123.665,3123.325,3123.648,0
2025-04-01 08:52:00+00:00,3130.399,3130.565,3130.115,3130.495,0
2025-04-01 09:09:00+00:00,3131.589,3132.005,3131.315,3132.005,0
2025-04-01 09:38:00+00:00,3131.135,3131.415,3131.089,3131.325,0
2025-04-01 09:41:00+00:00,3132.125,3132.725,3132.085,3132.725,0
2025-04-01 10:01:00+00:00,3131.089,3131.429,3130.879,3131.088,0
2025-04-01 10:06:00+00:00,3132.565,3133.135,3132.429,3132.989,0
2025-04-01 10:44:00+00:00,3134.355,3134.475,3133.209,3133.695,0
2025-04-01 11:17:00+00:00,3134.205,3135.705,3134.035,3135.705,0
2025-04-01 11:21:00+00:00,3132.185,3132.998,3129.965,3130.575,0
2025-04-01 11:47:00+00:00,3132.615,3132.948,3132.615,3132.775,0
2025-04-01 11:51:00+00:00,3132.145,3132.145,3131.625,3131.755,1
2025-04-01 12:12:00+00:00,3132.345,3132.915,3131.985,3132.075,0
2025-04-01 13:21:00+00:00,3131.825,3131.825,3130.275,3131.475,1
2025-04-01 13:46:00+00:00,3131.885,3133.415,3131.335,3133.215,0
2025-04-01 14:11:00+00:00,3131.585,3131.725,3129.645,3131.705,1
2025-04-01 14:49:00+00:00,3128.935,3130.155,3128.585,3129.865,0
2025-04-01 15:19:00+00:00,3128.265,3128.748,3127.185,3127.405,0
2025-04-01 17:16:00+00:00,3108.709,3110.065,3108.645,3109.945,1
2025-04-01 18:43:00+00:00,3113.785,3113.785,3113.265,3113.698,0
2025-04-01 20:49:00+00:00,3118.448,3118.448,3117.185,3117.215,1
2025-04-02 09:06:00+00:00,3128.655,3128.945,3127.935,3128.015,0
2025-04-02 09:27:00+00:00,3130.515,3130.735,3130.168,3130.635,0
2025-04-02 09:31:00+00:00,3129.488,3129.848,3127.478,3127.568,0
2025-04-02 09:54:00+00:00,3129.205,3129.545,3129.205,3129.415,0
2025-04-02 10:20:00+00:00,3129.148,3129.385,3129.128,3129.275,1
2025-04-02 11:15:00+00:00,3119.348,3119.548,3118.755,3119.048,0
2025-04-02 12:02:00+00:00,3120.965,3121.475,3119.965,3120.258,1
2025-04-02 12:26:00+00:00,3121.395,3121.515,3120.458,3120.825,1
2025-04-02 13:02:00+00:00,3122.825,3123.805,3122.445,3122.445,0
2025-04-02 13:07:00+00:00,3123.285,3125.655,3123.025,3125.635,0
2025-04-02 13:47:00+00:00,3120.675,3121.655,3119.598,3121.065,1
2025-04-02 14:15:00+00:00,3123.698,3124.325,3123.315,3123.805,1
2025-04-02 15:09:00+00:00,3125.028,3125.028,3123.945,3124.665,0
2025-04-02 15:18:00+00:00,3126.395,3127.035,3126.115,3126.995,0
2025-04-02 15:33:00+00:00,3126.925,3127.295,3126.048,3126.175,0
2025-04-02 15:43:00+00:00,3124.925,3125.005,3124.305,3124.405,0
2025-04-02 15:44:00+00:00,3124.355,3127.348,3124.355,3127.148,0
2025-04-02 15:58:00+00:00,3125.425,3125.595,3125.265,3125.335,0
2025-04-02 16:02:00+00:00,3126.095,3126.785,3125.975,3126.715,1
2025-04-02 18:03:00+00:00,3124.725,3126.015,3124.519,3125.975,0
2025-04-02 18:06:00+00:00,3124.265,3124.265,3123.175,3123.265,0
2025-04-02 18:19:00+00:00,3124.435,3124.495,3123.385,3123.845,0
2025-04-02 18:20:00+00:00,3123.985,3124.025,3123.255,3123.525,1
2025-04-02 18:44:00+00:00,3122.785,3122.785,3122.505,3122.615,0
2025-04-02 18:56:00+00:00,3121.625,3121.625,3120.915,3121.015,0
2025-04-02 19:01:00+00:00,3121.549,3123.525,3121.485,3123.525,0
2025-04-02 19:56:00+00:00,3125.115,3125.195,3124.415,3124.515,0
2025-04-02 19:58:00+00:00,3125.335,3125.995,3125.025,3125.798,0
2025-04-02 19:59:00+00:00,3125.735,3125.798,3123.798,3123.915,1
2025-04-02 20:27:00+00:00,3128.365,3132.345,3121.255,3127.615,1
2025-04-03 08:11:00+00:00,3127.825,3128.155,3127.205,3127.485,0
2025-04-03 08:17:00+00:00,3129.748,3131.148,3129.748,3130.695,0
2025-04-03 08:27:00+00:00,3129.325,3129.405,3128.185,3128.215,0
2025-04-03 08:36:00+00:00,3129.545,3130.075,3128.745,3129.615,0
2025-04-03 08:38:00+00:00,3129.385,3129.505,3128.208,3129.025,1
2025-04-03 11:55:00+00:00,3094.075,3094.315,3093.185,3094.135,0
2025-04-03 12:00:00+00:00,3092.935,3093.765,3090.355,3090.485,0
2025-04-03 13:35:00+00:00,3070.398,3073.135,3069.508,3073.115,1
2025-04-03 15:10:00+00:00,3118.315,3119.558,3116.465,3117.375,1
2025-04-03 16:03:00+00:00,3112.498,3114.048,3112.398,3113.198,0
2025-04-03 16:06:00+00:00,3110.025,3110.025,3107.148,3108.048,1
2025-04-03 16:40:00+00:00,3107.595,3108.998,3107.595,3108.815,0
2025-04-03 17:00:00+00:00,3107.248,3107.348,3105.898,3106.398,1
2025-04-03 17:40:00+00:00,3105.205,3107.605,3105.105,3107.055,0
2025-04-03 18:19:00+00:00,3106.445,3106.585,3105.065,3105.305,1
2025-04-03 18:45:00+00:00,3106.298,3106.605,3105.805,3106.235,1
2025-04-03 19:27:00+00:00,3108.398,3108.398,3107.198,3107.298,1
2025-04-03 19:59:00+00:00,3107.795,3108.048,3107.195,3107.405,0
2025-04-04 09:02:00+00:00,3087.325,3089.315,3087.325,3088.255,0
2025-04-04 09:43:00+00:00,3090.015,3090.098,3088.425,3088.605,0
2025-04-04 09:51:00+00:00,3091.335,3093.525,3091.335,3093.525,0
2025-04-04 11:37:00+00:00,3116.965,3118.445,3116.215,3116.955,1
2025-04-04 13:16:00+00:00,3086.005,3087.248,3084.348,3085.705,0
2025-04-04 13:27:00+00:00,3077.625,3078.348,3075.355,3076.265,0
2025-04-04 16:19:00+00:00,3025.925,3028.065,3025.845,3026.375,1
2025-04-04 17:09:00+00:00,3026.708,3027.298,3026.575,3026.855,1
2025-04-04 17:41:00+00:00,3027.425,3028.355,3026.775,3027.375,0
2025-04-04 17:43:00+00:00,3025.035,3025.375,3022.865,3022.965,0
2025-04-04 17:58:00+00:00,3024.095,3025.665,3023.725,3025.315,0
2025-04-04 18:04:00+00:00,3023.525,3023.655,3022.655,3022.815,0
2025-04-04 18:32:00+00:00,3024.145,3024.755,3023.635,3024.685,0
2025-04-04 18:38:00+00:00,3023.375,3023.705,3022.465,3022.545,1
2025-04-04 18:54:00+00:00,3025.255,3025.795,3024.605,3025.495,0
2025-04-04 19:15:00+00:00,3023.555,3024.075,3022.935,3023.405,0
2025-04-04 19:17:00+00:00,3022.289,3026.465,3021.835,3026.285,1
2025-04-04 20:42:00+00:00,3036.485,3036.485,3035.815,3036.205,0
2025-04-04 20:50:00+00:00,3037.748,3037.748,3036.945,3037.348,0
2025-04-07 08:48:00+00:00,3028.435,3029.365,3026.448,3027.465,1
2025-04-07 09:12:00+00:00,3027.218,3027.495,3025.375,3026.415,0
2025-04-07 09:35:00+00:00,3026.205,3028.198,3025.875,3027.865,0
2025-04-07 09:46:00+00:00,3026.202,3026.202,3023.815,3023.848,0
2025-04-07 10:03:00+00:00,3029.398,3030.515,3028.755,3029.598,0
2025-04-07 11:47:00+00:00,3037.845,3037.938,3036.255,3036.298,0
